Shivam Dube,Impact Subs ,Yash Ravisingh Thakur,,,,,,,,,,,,,,,,,,,,,
Rahul Tripathi,,Praveen Dubey,,,,,,,,,,,,,,,,,,,,,
Deepak Hooda ,,Vijaykumar Vyshak,,,,,,,,,,,,,,,,,,,,,
Jamie Overton,,Suryansh Shedge,,,,,,,,,,,,,,,,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Noor Ahmed,1,10.3,11,3,4,,105,5,9.3,,,63,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Priyansh Arya ,Noor Ahmed,1,10.4,11,4,2,,107,5,9.2,,,64,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Priyansh Arya ,Noor Ahmed,1,10.5,11,5,0,,107,5,9.1,,,65,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Priyansh Arya ,Noor Ahmed,1,10.6,11,6,1,,108,5,9,,,66,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Ravichandran Ashwin,1,11.1,12,1,6,,114,5,8.5,,,67,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Ravichandran Ashwin,1,11.2,12,2,6,,120,5,8.4,,,68,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Ravichandran Ashwin,1,11.3,12,3,1,,121,5,8.3,,,69,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravichandran Ashwin,1,11.4,12,4,0,,121,5,8.2,,,70,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravichandran Ashwin,1,11.5,12,5,6,,127,5,8.1,,,71,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Ravichandran Ashwin,1,11.6,12,6,1,,128,5,8,,,72,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Matheesha Pathirana,1,12.1,13,1,1,,129,5,7.5,,,73,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Matheesha Pathirana,1,12.2,13,2,6,,135,5,7.4,,,74,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Matheesha Pathirana,1,12.3,13,3,6,,141,5,7.3,,,75,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Matheesha Pathirana,1,12.4,13,4,6,,147,5,7.2,,,76,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Matheesha Pathirana,1,12.5,13,5,4,,151,5,7.1,,,77,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Matheesha Pathirana,1,12.6,13,6,0,,151,5,7,,,78,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Noor Ahmed,1,13.1,14,1,1,,152,5,6.5,1,,79,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Noor Ahmed,1,13.2,14,2,1,,153,5,6.4,,,80,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Priyansh Arya ,Noor Ahmed,1,13.3,14,3,1,,154,5,6.3,,,81,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Priyansh Arya ,Shashank Singh,Noor Ahmed,1,13.4,14,4,0,,154,6,6.2,,,82,,Caught,Vijay Shankar,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Noor Ahmed,1,13.5,14,5,4,,158,6,6.1,,,83,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Noor Ahmed,1,13.6,14,6,0,,158,6,6,,,84,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Ravindra Jadeja ,1,14.1,15,1,0,,158,6,5.5,,,85,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Ravindra Jadeja ,1,14.2,15,2,0,,158,6,5.4,,,86,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Ravindra Jadeja ,1,14.3,15,3,0,,158,6,5.3,,,87,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Ravindra Jadeja ,1,14.4,15,4,4,,162,6,5.2,,,88,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Ravindra Jadeja ,1,14.5,15,5,1,,163,6,5.1,,,89,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Ravindra Jadeja ,1,14.6,15,6,1,,164,6,5,,,90,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,15.1,16,1,1,,165,6,4.5,,,91,,,,,,
